date, tBidSz, tBid, tAsk, tAskSz, fvTurn, trdPrc, trdSz, onBidSz, onAskSz, time, anchor(4), event, turnMove, fvSpot, spotMove, delta, upDelta, sumUpDelta(10), avgUp(10), up(10)from, sumUpDelta(20), avgUp(20), up(20)from, dnDelta, sumDnDelta(10), avgDn(10), dn(10)from, sumDnDelta(20), avgDn(20), dn(20)from, upCnt, totSumUp, totAvgUp, totUpFrom, dnCnt, totSumDn, totAvgDn, totDnFrom, 
20140815, 300, 194475, 194500, 163, 194491,  ,  , 302907, 268279, 10:58:20.0, 194500, dn, -1, 15.6972, 0.332709, 0.332709,  , 4.91882, 0.491882, 10:45:24.0, 6.98175, 0, 0:0:0.0, 0.332709, 5.34058, 0.534058, 10:53:32.0, 13.4522, 0.672611, 10:44:38.0, 17, 6.98175, 0.410691, 9:28:6.0, 29, 16.4375, 0.566812, 9:40:0.0, 
20140815, 253, 194600, 194625, 218, 194613,  ,  , 302942, 270063, 10:58:33.0, 194600, up, 1, 15.6688, -0.567673, 0.567673, 0.567673, 4.83579, 0.483579, 10:47:32.0, 7.54942, 0, 0:0:0.0,  , 5.34058, 0.534058, 10:53:32.0, 13.4522, 0.672611, 10:44:38.0, 18, 7.54942, 0.419412, 9:28:6.0, 29, 16.4375, 0.566812, 9:40:0.0, 
20140815, 297, 194475, 194500, 59, 194496,  ,  , 305655, 270217, 10:58:44.0, 194500, dn, -1, 15.6854, 0.33117, 0.33117,  , 4.83579, 0.483579, 10:47:32.0, 7.54942, 0, 0:0:0.0, 0.33117, 5.26538, 0.526538, 10:54:37.0, 13.0273, 0.651367, 10:45:6.0, 18, 7.54942, 0.419412, 9:28:6.0, 30, 16.7687, 0.558957, 9:40:0.0, 
20140815, 39, 194600, 194625, 234, 194604,  ,  , 305791, 273006, 10:59:1.0, 194600, up, 1, 15.6742, -0.224124, 0.224124, 0.224124, 4.63211, 0.463211, 10:47:51.0, 7.77354, 0, 0:0:0.0,  , 5.26538, 0.526538, 10:54:37.0, 13.0273, 0.651367, 10:45:6.0, 19, 7.77354, 0.409134, 9:28:6.0, 30, 16.7687, 0.558957, 9:40:0.0, 
20140815, 207, 194700, 194725, 437, 194708,  ,  , 308337, 276056, 10:59:32.0, 194700, up, 1, 15.6217, -1.05001, 1.05001, 1.05001, 4.17197, 0.417197, 10:51:28.0, 8.82356, 0.441178, 9:28:6.0,  , 5.26538, 0.526538, 10:54:37.0, 13.0273, 0.651367, 10:45:6.0, 20, 8.82356, 0.441178, 9:28:6.0, 30, 16.7687, 0.558957, 9:40:0.0, 
20140815, 171, 194800, 194825, 422, 194807,  ,  , 308701, 278817, 10:59:40.0, 194800, up, 1, 15.5979, -0.475285, 0.475285, 0.475285, 4.00809, 0.400809, 10:55:38.0, 9.36832, 0.468416, 9:49:22.0,  , 5.26538, 0.526538, 10:54:37.0, 13.0273, 0.651367, 10:45:6.0, 21, 9.29884, 0.442802, 9:28:6.0, 30, 16.7687, 0.558957, 9:40:0.0, 
20140815, 355, 194675, 194700, 45, 194697,  ,  , 315888, 280687, 11:0:14.0, 194700, dn, -1, 15.6138, 0.317967, 0.317967,  , 4.00809, 0.400809, 10:55:38.0, 9.36832, 0.468416, 9:49:22.0, 0.317967, 4.33585, 0.433585, 10:55:14.0, 12.3539, 0.617696, 10:46:32.0, 21, 9.29884, 0.442802, 9:28:6.0, 31, 17.0867, 0.551183, 9:40:0.0, 
20140815, 244, 194800, 194825, 170, 194815,  ,  , 324270, 289725, 11:2:1.0, 194800, up, 1, 15.5345, -1.58495, 1.58495, 1.58495, 4.93353, 0.493353, 10:56:28.0, 10.4906, 0.52453, 9:53:43.0,  , 4.33585, 0.433585, 10:55:14.0, 12.3539, 0.617696, 10:46:32.0, 22, 10.8838, 0.494718, 9:28:6.0, 31, 17.0867, 0.551183, 9:40:0.0, 
20140815, 143, 194900, 194925, 441, 194906,  ,  , 324849, 292124, 11:2:5.0, 194900, up, 1, 15.5091, -0.5083, 0.5083, 0.5083, 5.333, 0.5333, 10:56:47.0, 10.8166, 0.540832, 10:4:1.0,  , 4.33585, 0.433585, 10:55:14.0, 12.3539, 0.617696, 10:46:32.0, 23, 11.3921, 0.495309, 9:28:6.0, 31, 17.0867, 0.551183, 9:40:0.0, 
20140815, 336, 194775, 194800, 25, 194798,  ,  , 328645, 294538, 11:2:25.0, 194800, dn, -1, 15.5583, 0.983106, 0.983106,  , 5.333, 0.5333, 10:56:47.0, 10.8166, 0.540832, 10:4:1.0, 0.983106, 4.13086, 0.413086, 10:55:24.0, 12.5948, 0.629738, 10:46:40.0, 23, 11.3921, 0.495309, 9:28:6.0, 32, 18.0698, 0.564681, 9:40:0.0, 
